ablation,sample_size,replicate,seed,full_tv_error,ablated_tv_error,full_better,invalid_category,full_invalid_mass,ablated_invalid_mass,full_invalid_top1,ablated_invalid_top1
A2_remove_industry_prior,5,164,51893,0.1138271604938272,0.2574074074074074,True,,,,,
A4_remove_hierarchical_pooling,5,164,51893,0.1138271604938272,0.15000000000000002,True,,,,,
A2_remove_industry_prior,5,165,51894,0.0993827160493827,0.16851851851851854,True,,,,,
A4_remove_hierarchical_pooling,5,165,51894,0.0993827160493827,0.09999999999999998,True,,,,,
A2_remove_industry_prior,5,166,51895,0.1403703703703704,0.20888888888888898,True,,,,,
A4_remove_hierarchical_pooling,5,166,51895,0.1403703703703704,0.27,True,,,,,
A2_remove_industry_prior,5,167,51896,0.07987654320987661,0.212962962962963,True,,,,,
A4_remove_hierarchical_pooling,5,167,51896,0.07987654320987661,0.25,True,,,,,
A2_remove_industry_prior,5,168,51897,0.05901234567901234,0.07222222222222227,True,,,,,
A4_remove_hierarchical_pooling,5,168,51897,0.05901234567901234,0.28,True,,,,,
A2_remove_industry_prior,5,169,51898,0.1537037037037037,0.27222222222222225,True,,,,,
A4_remove_hierarchical_pooling,5,169,51898,0.1537037037037037,0.25,True,,,,,
A2_remove_industry_prior,5,170,51899,0.10185185185185183,0.1644444444444445,True,,,,,
A4_remove_hierarchical_pooling,5,170,51899,0.10185185185185183,0.35,True,,,,,
A2_remove_industry_prior,5,171,51900,0.1485185185185185,0.16851851851851857,True,,,,,
A4_remove_hierarchical_pooling,5,171,51900,0.1485185185185185,0.17999999999999997,True,,,,,
A2_remove_industry_prior,5,172,51901,0.1534567901234568,0.27222222222222225,True,,,,,
A4_remove_hierarchical_pooling,5,172,51901,0.1534567901234568,0.43,True,,,,,
A2_remove_industry_prior,5,173,51902,0.1388888888888889,0.13481481481481486,False,,,,,
A4_remove_hierarchical_pooling,5,173,51902,0.1388888888888889,0.09999999999999998,False,,,,,
A2_remove_industry_prior,5,174,51903,0.095925925925926,0.21629629629629638,True,,,,,
A4_remove_hierarchical_pooling,5,174,51903,0.095925925925926,0.25,True,,,,,
A2_remove_industry_prior,5,175,51904,0.10802469135802466,0.0977777777777778,False,,,,,
A4_remove_hierarchical_pooling,5,175,51904,0.10802469135802466,0.35,True,,,,,
A2_remove_industry_prior,5,176,51905,0.07592592592592595,0.1388888888888889,True,,,,,
A4_remove_hierarchical_pooling,5,176,51905,0.07592592592592595,0.09999999999999998,True,,,,,
A2_remove_industry_prior,5,177,51906,0.10839506172839503,0.04259259259259261,False,,,,,
A4_remove_hierarchical_pooling,5,177,51906,0.10839506172839503,0.28,True,,,,,
A2_remove_industry_prior,5,178,51907,0.17740740740740743,0.16444444444444445,False,,,,,
A4_remove_hierarchical_pooling,5,178,51907,0.17740740740740743,0.42000000000000004,True,,,,,
A2_remove_industry_prior,5,179,51908,0.2669135802469137,0.3092592592592593,True,,,,,
A4_remove_hierarchical_pooling,5,179,51908,0.2669135802469137,0.35000000000000003,True,,,,,
A2_remove_industry_prior,5,180,51909,0.0969135802469136,0.17592592592592596,True,,,,,
A4_remove_hierarchical_pooling,5,180,51909,0.0969135802469136,0.09999999999999998,True,,,,,
A2_remove_industry_prior,5,181,51910,0.13740740740740742,0.25000000000000006,True,,,,,
A4_remove_hierarchical_pooling,5,181,51910,0.13740740740740742,0.33,True,,,,,
A2_remove_industry_prior,5,182,51911,0.08604938271604934,0.09777777777777782,True,,,,,
A4_remove_hierarchical_pooling,5,182,51911,0.08604938271604934,0.44999999999999996,True,,,,,
A2_remove_industry_prior,5,183,51912,0.1462962962962963,0.23518518518518522,True,,,,,
A4_remove_hierarchical_pooling,5,183,51912,0.1462962962962963,0.15000000000000002,True,,,,,
A2_remove_industry_prior,5,184,51913,0.06567901234567898,0.12740740740740744,True,,,,,
A4_remove_hierarchical_pooling,5,184,51913,0.06567901234567898,0.35,True,,,,,
A2_remove_industry_prior,5,185,51914,0.06827160493827163,0.16444444444444448,True,,,,,
A4_remove_hierarchical_pooling,5,185,51914,0.06827160493827163,0.17999999999999997,True,,,,,
A2_remove_industry_prior,5,186,51915,0.04296296296296291,0.07555555555555563,True,,,,,
A4_remove_hierarchical_pooling,5,186,51915,0.04296296296296291,0.28,True,,,,,
A2_remove_industry_prior,5,187,51916,0.08679012345679013,0.16111111111111115,True,,,,,
A4_remove_hierarchical_pooling,5,187,51916,0.08679012345679013,0.17999999999999997,True,,,,,
A2_remove_industry_prior,5,188,51917,0.04753086419753085,0.14222222222222222,True,,,,,
A4_remove_hierarchical_pooling,5,188,51917,0.04753086419753085,0.35,True,,,,,
A2_remove_industry_prior,5,189,51918,0.1485185185185185,0.21296296296296297,True,,,,,
A4_remove_hierarchical_pooling,5,189,51918,0.1485185185185185,0.33,True,,,,,
A2_remove_industry_prior,5,190,51919,0.11580246913580244,0.11666666666666667,True,,,,,
A4_remove_hierarchical_pooling,5,190,51919,0.11580246913580244,0.28,True,,,,,
A2_remove_industry_prior,5,191,51920,0.07000000000000003,0.17592592592592593,True,,,,,
A4_remove_hierarchical_pooling,5,191,51920,0.07000000000000003,0.09999999999999998,True,,,,,
A2_remove_industry_prior,5,192,51921,0.10086419753086423,0.2014814814814815,True,,,,,
A4_remove_hierarchical_pooling,5,192,51921,0.10086419753086423,0.27,True,,,,,
A2_remove_industry_prior,5,193,51922,0.03604938271604935,0.14962962962962967,True,,,,,
A4_remove_hierarchical_pooling,5,193,51922,0.03604938271604935,0.35,True,,,,,
A2_remove_industry_prior,5,194,51923,0.08493827160493825,0.10185185185185187,True,,,,,
A4_remove_hierarchical_pooling,5,194,51923,0.08493827160493825,0.28,True,,,,,
A2_remove_industry_prior,5,195,51924,0.07629629629629629,0.1833333333333334,True,,,,,
A4_remove_hierarchical_pooling,5,195,51924,0.07629629629629629,0.27999999999999997,True,,,,,
A2_remove_industry_prior,5,196,51925,0.09345679012345678,0.15370370370370373,True,,,,,
A4_remove_hierarchical_pooling,5,196,51925,0.09345679012345678,0.27,True,,,,,
A2_remove_industry_prior,5,197,51926,0.09629629629629634,0.2277777777777778,True,,,,,
A4_remove_hierarchical_pooling,5,197,51926,0.09629629629629634,0.15000000000000002,True,,,,,
A2_remove_industry_prior,5,198,51927,0.108395061728395,0.1388888888888889,True,,,,,
A4_remove_hierarchical_pooling,5,198,51927,0.108395061728395,0.28,True,,,,,
A2_remove_industry_prior,5,199,51928,0.07987654320987661,0.1866666666666667,True,,,,,
A4_remove_hierarchical_pooling,5,199,51928,0.07987654320987661,0.27,True,,,,,
A2_remove_industry_prior,10,0,101729,0.18101851851851852,0.23611111111111116,True,,,,,
A4_remove_hierarchical_pooling,10,0,101729,0.18101851851851852,0.33,True,,,,,
A2_remove_industry_prior,10,1,101730,0.12046296296296304,0.22000000000000003,True,,,,,
A4_remove_hierarchical_pooling,10,1,101730,0.12046296296296304,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,2,101731,0.05055555555555555,0.05333333333333329,True,,,,,
A4_remove_hierarchical_pooling,10,2,101731,0.05055555555555555,0.25,True,,,,,
A2_remove_industry_prior,10,3,101732,0.13388888888888886,0.20333333333333337,True,,,,,
A4_remove_hierarchical_pooling,10,3,101732,0.13388888888888886,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,4,101733,0.06074074074074079,0.1144444444444445,True,,,,,
A4_remove_hierarchical_pooling,10,4,101733,0.06074074074074079,0.14999999999999997,True,,,,,
A2_remove_industry_prior,10,5,101734,0.09907407407407409,0.11944444444444449,True,,,,,
A4_remove_hierarchical_pooling,10,5,101734,0.09907407407407409,0.15000000000000002,True,,,,,
A2_remove_industry_prior,10,6,101735,0.13935185185185187,0.08666666666666664,False,,,,,
A4_remove_hierarchical_pooling,10,6,101735,0.13935185185185187,0.35,True,,,,,
A2_remove_industry_prior,10,7,101736,0.05314814814814822,0.12500000000000003,True,,,,,
A4_remove_hierarchical_pooling,10,7,101736,0.05314814814814822,0.07999999999999996,True,,,,,
A2_remove_industry_prior,10,8,101737,0.10240740740740747,0.1644444444444445,True,,,,,
A4_remove_hierarchical_pooling,10,8,101737,0.10240740740740747,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,9,101738,0.1482407407407408,0.18944444444444447,True,,,,,
A4_remove_hierarchical_pooling,10,9,101738,0.1482407407407408,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,10,101739,0.21250000000000002,0.325,True,,,,,
A4_remove_hierarchical_pooling,10,10,101739,0.21250000000000002,0.35000000000000003,True,,,,,
A2_remove_industry_prior,10,11,101740,0.1512962962962963,0.2138888888888889,True,,,,,
A4_remove_hierarchical_pooling,10,11,101740,0.1512962962962963,0.22999999999999998,True,,,,,
A2_remove_industry_prior,10,12,101741,0.07953703703703709,0.16111111111111112,True,,,,,
A4_remove_hierarchical_pooling,10,12,101741,0.07953703703703709,0.15000000000000002,True,,,,,
A2_remove_industry_prior,10,13,101742,0.04953703703703699,0.15333333333333335,True,,,,,
A4_remove_hierarchical_pooling,10,13,101742,0.04953703703703699,0.16999999999999998,True,,,,,
A2_remove_industry_prior,10,14,101743,0.11620370370370367,0.03944444444444447,False,,,,,
A4_remove_hierarchical_pooling,10,14,101743,0.11620370370370367,0.25,True,,,,,
A2_remove_industry_prior,10,15,101744,0.07000000000000003,0.12000000000000005,True,,,,,
A4_remove_hierarchical_pooling,10,15,101744,0.07000000000000003,0.06999999999999998,False,,,,,
A2_remove_industry_prior,10,16,101745,0.07537037037037041,0.17500000000000002,True,,,,,
A4_remove_hierarchical_pooling,10,16,101745,0.07537037037037041,0.05000000000000003,False,,,,,
A2_remove_industry_prior,10,17,101746,0.1041666666666666,0.0922222222222222,False,,,,,
A4_remove_hierarchical_pooling,10,17,101746,0.1041666666666666,0.35,True,,,,,
A2_remove_industry_prior,10,18,101747,0.26342592592592595,0.3305555555555556,True,,,,,
A4_remove_hierarchical_pooling,10,18,101747,0.26342592592592595,0.45000000000000007,True,,,,,
A2_remove_industry_prior,10,19,101748,0.12083333333333339,0.17500000000000002,True,,,,,
A4_remove_hierarchical_pooling,10,19,101748,0.12083333333333339,0.15000000000000002,True,,,,,
A2_remove_industry_prior,10,20,101749,0.14629629629629629,0.12833333333333333,False,,,,,
A4_remove_hierarchical_pooling,10,20,101749,0.14629629629629629,0.15000000000000002,True,,,,,
A2_remove_industry_prior,10,21,101750,0.15000000000000002,0.23388888888888892,True,,,,,
A4_remove_hierarchical_pooling,10,21,101750,0.15000000000000002,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,22,101751,0.0838888888888889,0.1305555555555556,True,,,,,
A4_remove_hierarchical_pooling,10,22,101751,0.0838888888888889,0.12000000000000002,True,,,,,
A2_remove_industry_prior,10,23,101752,0.14768518518518522,0.18611111111111112,True,,,,,
A4_remove_hierarchical_pooling,10,23,101752,0.14768518518518522,0.15000000000000002,True,,,,,
A2_remove_industry_prior,10,24,101753,0.09453703703703703,0.12000000000000004,True,,,,,
A4_remove_hierarchical_pooling,10,24,101753,0.09453703703703703,0.16999999999999998,True,,,,,
A2_remove_industry_prior,10,25,101754,0.12555555555555553,0.15611111111111114,True,,,,,
A4_remove_hierarchical_pooling,10,25,101754,0.12555555555555553,0.26999999999999996,True,,,,,
A2_remove_industry_prior,10,26,101755,0.07370370370370376,0.14222222222222225,True,,,,,
A4_remove_hierarchical_pooling,10,26,101755,0.07370370370370376,0.16999999999999998,True,,,,,
A2_remove_industry_prior,10,27,101756,0.09722222222222224,0.18333333333333335,True,,,,,
A4_remove_hierarchical_pooling,10,27,101756,0.09722222222222224,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,28,101757,0.09592592592592591,0.06111111111111107,False,,,,,
A4_remove_hierarchical_pooling,10,28,101757,0.09592592592592591,0.25,True,,,,,
A2_remove_industry_prior,10,29,101758,0.13666666666666671,0.27,True,,,,,
A4_remove_hierarchical_pooling,10,29,101758,0.13666666666666671,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,30,101759,0.05240740740740738,0.1144444444444445,True,,,,,
A4_remove_hierarchical_pooling,10,30,101759,0.05240740740740738,0.16999999999999998,True,,,,,
A2_remove_industry_prior,10,31,101760,0.15222222222222226,0.18055555555555558,True,,,,,
A4_remove_hierarchical_pooling,10,31,101760,0.15222222222222226,0.22999999999999998,True,,,,,
A2_remove_industry_prior,10,32,101761,0.09499999999999997,0.08944444444444449,False,,,,,
A4_remove_hierarchical_pooling,10,32,101761,0.09499999999999997,0.25,True,,,,,
A2_remove_industry_prior,10,33,101762,0.13148148148148148,0.14166666666666666,True,,,,,
A4_remove_hierarchical_pooling,10,33,101762,0.13148148148148148,0.05000000000000003,False,,,,,
A2_remove_industry_prior,10,34,101763,0.10222222222222219,0.13055555555555556,True,,,,,
A4_remove_hierarchical_pooling,10,34,101763,0.10222222222222219,0.13,True,,,,,
A2_remove_industry_prior,10,35,101764,0.15833333333333335,0.21944444444444444,True,,,,,
A4_remove_hierarchical_pooling,10,35,101764,0.15833333333333335,0.25,True,,,,,
A2_remove_industry_prior,10,36,101765,0.13388888888888892,0.20333333333333337,True,,,,,
A4_remove_hierarchical_pooling,10,36,101765,0.13388888888888892,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,37,101766,0.12138888888888896,0.22222222222222224,True,,,,,
A4_remove_hierarchical_pooling,10,37,101766,0.12138888888888896,0.15000000000000002,True,,,,,
A2_remove_industry_prior,10,38,101767,0.13935185185185184,0.03666666666666662,False,,,,,
A4_remove_hierarchical_pooling,10,38,101767,0.13935185185185184,0.35,True,,,,,
A2_remove_industry_prior,10,39,101768,0.09953703703703709,0.12500000000000006,True,,,,,
A4_remove_hierarchical_pooling,10,39,101768,0.09953703703703709,0.24999999999999994,True,,,,,
A2_remove_industry_prior,10,40,101769,0.16981481481481486,0.2527777777777778,True,,,,,
A4_remove_hierarchical_pooling,10,40,101769,0.16981481481481486,0.33,True,,,,,
A2_remove_industry_prior,10,41,101770,0.12740740740740747,0.21444444444444447,True,,,,,
A4_remove_hierarchical_pooling,10,41,101770,0.12740740740740747,0.16999999999999998,True,,,,,
A2_remove_industry_prior,10,42,101771,0.2180555555555556,0.2755555555555556,True,,,,,
A4_remove_hierarchical_pooling,10,42,101771,0.2180555555555556,0.4,True,,,,,
A2_remove_industry_prior,10,43,101772,0.19259259259259262,0.25888888888888895,True,,,,,
A4_remove_hierarchical_pooling,10,43,101772,0.19259259259259262,0.32000000000000006,True,,,,,
A2_remove_industry_prior,10,44,101773,0.049629629629629614,0.14777777777777784,True,,,,,
A4_remove_hierarchical_pooling,10,44,101773,0.049629629629629614,0.06999999999999998,True,,,,,
A2_remove_industry_prior,10,45,101774,0.08324074074074073,0.05055555555555556,False,,,,,
A4_remove_hierarchical_pooling,10,45,101774,0.08324074074074073,0.25,True,,,,,
A2_remove_industry_prior,10,46,101775,0.07833333333333332,0.12277777777777779,True,,,,,
A4_remove_hierarchical_pooling,10,46,101775,0.07833333333333332,0.16999999999999998,True,,,,,
A2_remove_industry_prior,10,47,101776,0.09444444444444448,0.1666666666666667,True,,,,,
A4_remove_hierarchical_pooling,10,47,101776,0.09444444444444448,0.15000000000000002,True,,,,,
A2_remove_industry_prior,10,48,101777,0.07074074074074077,0.13111111111111112,True,,,,,
A4_remove_hierarchical_pooling,10,48,101777,0.07074074074074077,0.13,True,,,,,
A2_remove_industry_prior,10,49,101778,0.12129629629629626,0.07777777777777778,False,,,,,
A4_remove_hierarchical_pooling,10,49,101778,0.12129629629629626,0.25,True,,,,,
A2_remove_industry_prior,10,50,101779,0.09851851851851852,0.2088888888888889,True,,,,,
A4_remove_hierarchical_pooling,10,50,101779,0.09851851851851852,0.2,True,,,,,
A2_remove_industry_prior,10,51,101780,0.12268518518518515,0.13611111111111113,True,,,,,
A4_remove_hierarchical_pooling,10,51,101780,0.12268518518518515,0.24999999999999994,True,,,,,
A2_remove_industry_prior,10,52,101781,0.11629629629629631,0.15277777777777776,True,,,,,
A4_remove_hierarchical_pooling,10,52,101781,0.11629629629629631,0.12000000000000004,True,,,,,
A2_remove_industry_prior,10,53,101782,0.08009259259259253,0.03111111111111113,False,,,,,
A4_remove_hierarchical_pooling,10,53,101782,0.08009259259259253,0.25,True,,,,,
A2_remove_industry_prior,10,54,101783,0.15981481481481485,0.20888888888888896,True,,,,,
A4_remove_hierarchical_pooling,10,54,101783,0.15981481481481485,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,55,101784,0.07314814814814818,0.11944444444444448,True,,,,,
A4_remove_hierarchical_pooling,10,55,101784,0.07314814814814818,0.05000000000000003,False,,,,,
A2_remove_industry_prior,10,56,101785,0.16212962962962968,0.22555555555555556,True,,,,,
A4_remove_hierarchical_pooling,10,56,101785,0.16212962962962968,0.32000000000000006,True,,,,,
A2_remove_industry_prior,10,57,101786,0.10425925925925936,0.12555555555555556,True,,,,,
A4_remove_hierarchical_pooling,10,57,101786,0.10425925925925936,0.06999999999999998,False,,,,,
A2_remove_industry_prior,10,58,101787,0.09870370370370371,0.15055555555555564,True,,,,,
A4_remove_hierarchical_pooling,10,58,101787,0.09870370370370371,0.26999999999999996,True,,,,,
A2_remove_industry_prior,10,59,101788,0.01805555555555559,0.10833333333333339,True,,,,,
A4_remove_hierarchical_pooling,10,59,101788,0.01805555555555559,0.07999999999999996,True,,,,,
A2_remove_industry_prior,10,60,101789,0.07222222222222228,0.18333333333333335,True,,,,,
A4_remove_hierarchical_pooling,10,60,101789,0.07222222222222228,0.15000000000000002,True,,,,,
A2_remove_industry_prior,10,61,101790,0.08101851851851855,0.13611111111111113,True,,,,,
A4_remove_hierarchical_pooling,10,61,101790,0.08101851851851855,0.05000000000000003,False,,,,,
A2_remove_industry_prior,10,62,101791,0.17370370370370375,0.24222222222222223,True,,,,,
A4_remove_hierarchical_pooling,10,62,101791,0.17370370370370375,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,63,101792,0.12453703703703703,0.09999999999999996,False,,,,,
A4_remove_hierarchical_pooling,10,63,101792,0.12453703703703703,0.35,True,,,,,
A2_remove_industry_prior,10,64,101793,0.11333333333333337,0.2416666666666667,True,,,,,
A4_remove_hierarchical_pooling,10,64,101793,0.11333333333333337,0.22999999999999998,True,,,,,
A2_remove_industry_prior,10,65,101794,0.07638888888888887,0.09166666666666667,True,,,,,
A4_remove_hierarchical_pooling,10,65,101794,0.07638888888888887,0.14999999999999997,True,,,,,
A2_remove_industry_prior,10,66,101795,0.10240740740740736,0.09222222222222225,False,,,,,
A4_remove_hierarchical_pooling,10,66,101795,0.10240740740740736,0.27,True,,,,,
A2_remove_industry_prior,10,67,101796,0.08287037037037039,0.045000000000000005,False,,,,,
A4_remove_hierarchical_pooling,10,67,101796,0.08287037037037039,0.25,True,,,,,
A2_remove_industry_prior,10,68,101797,0.16157407407407406,0.2694444444444445,True,,,,,
A4_remove_hierarchical_pooling,10,68,101797,0.16157407407407406,0.25,True,,,,,
A2_remove_industry_prior,10,69,101798,0.20148148148148154,0.30888888888888894,True,,,,,
A4_remove_hierarchical_pooling,10,69,101798,0.20148148148148154,0.32000000000000006,True,,,,,
A2_remove_industry_prior,10,70,101799,0.1005555555555556,0.15833333333333333,True,,,,,
A4_remove_hierarchical_pooling,10,70,101799,0.1005555555555556,0.12000000000000004,True,,,,,
A2_remove_industry_prior,10,71,101800,0.011203703703703764,0.08111111111111116,True,,,,,
A4_remove_hierarchical_pooling,10,71,101800,0.011203703703703764,0.06999999999999998,True,,,,,
A2_remove_industry_prior,10,72,101801,0.08694444444444449,0.09166666666666667,True,,,,,
A4_remove_hierarchical_pooling,10,72,101801,0.08694444444444449,0.07999999999999996,False,,,,,
A2_remove_industry_prior,10,73,101802,0.11657407407407411,0.22222222222222227,True,,,,,
A4_remove_hierarchical_pooling,10,73,101802,0.11657407407407411,0.23000000000000004,True,,,,,
A2_remove_industry_prior,10,74,101803,0.06296296296296297,0.04777777777777781,False,,,,,
A4_remove_hierarchical_pooling,10,74,101803,0.06296296296296297,0.14999999999999997,True,,,,,
A2_remove_industry_prior,10,75,101804,0.23148148148148145,0.3027777777777778,True,,,,,
A4_remove_hierarchical_pooling,10,75,101804,0.23148148148148145,0.35000000000000003,True,,,,,
A2_remove_industry_prior,10,76,101805,0.09768518518518524,0.175,True,,,,,
A4_remove_hierarchical_pooling,10,76,101805,0.09768518518518524,0.2,True,,,,,
A2_remove_industry_prior,10,77,101806,0.15462962962962967,0.20277777777777778,True,,,,,
A4_remove_hierarchical_pooling,10,77,101806,0.15462962962962967,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,78,101807,0.08759259259259261,0.17555555555555558,True,,,,,
A4_remove_hierarchical_pooling,10,78,101807,0.08759259259259261,0.12000000000000004,True,,,,,
A2_remove_industry_prior,10,79,101808,0.11444444444444452,0.18666666666666668,True,,,,,
A4_remove_hierarchical_pooling,10,79,101808,0.11444444444444452,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,80,101809,0.031018518518518542,0.13611111111111113,True,,,,,
A4_remove_hierarchical_pooling,10,80,101809,0.031018518518518542,0.07999999999999996,True,,,,,
A2_remove_industry_prior,10,81,101810,0.12046296296296302,0.18333333333333335,True,,,,,
A4_remove_hierarchical_pooling,10,81,101810,0.12046296296296302,0.15000000000000002,True,,,,,
A2_remove_industry_prior,10,82,101811,0.12685185185185188,0.16111111111111112,True,,,,,
A4_remove_hierarchical_pooling,10,82,101811,0.12685185185185188,0.15000000000000002,True,,,,,
A2_remove_industry_prior,10,83,101812,0.04870370370370372,0.14222222222222228,True,,,,,
A4_remove_hierarchical_pooling,10,83,101812,0.04870370370370372,0.24999999999999994,True,,,,,
A2_remove_industry_prior,10,84,101813,0.14250000000000002,0.16666666666666669,True,,,,,
A4_remove_hierarchical_pooling,10,84,101813,0.14250000000000002,0.23000000000000004,True,,,,,
A2_remove_industry_prior,10,85,101814,0.10231481481481486,0.06999999999999998,False,,,,,
A4_remove_hierarchical_pooling,10,85,101814,0.10231481481481486,0.25,True,,,,,
A2_remove_industry_prior,10,86,101815,0.047685185185185226,0.18611111111111112,True,,,,,
A4_remove_hierarchical_pooling,10,86,101815,0.047685185185185226,0.15000000000000002,True,,,,,
A2_remove_industry_prior,10,87,101816,0.08657407407407405,0.08944444444444447,True,,,,,
A4_remove_hierarchical_pooling,10,87,101816,0.08657407407407405,0.25,True,,,,,
A2_remove_industry_prior,10,88,101817,0.12972222222222227,0.22833333333333336,True,,,,,
A4_remove_hierarchical_pooling,10,88,101817,0.12972222222222227,0.32,True,,,,,
A2_remove_industry_prior,10,89,101818,0.11018518518518522,0.2416666666666667,True,,,,,
A4_remove_hierarchical_pooling,10,89,101818,0.11018518518518522,0.25,True,,,,,
A2_remove_industry_prior,10,90,101819,0.11444444444444445,0.1866666666666667,True,,,,,
A4_remove_hierarchical_pooling,10,90,101819,0.11444444444444445,0.2,True,,,,,
A2_remove_industry_prior,10,91,101820,0.0838888888888889,0.13111111111111115,True,,,,,
A4_remove_hierarchical_pooling,10,91,101820,0.0838888888888889,0.16999999999999998,True,,,,,
A2_remove_industry_prior,10,92,101821,0.09537037037037036,0.17222222222222222,True,,,,,
A4_remove_hierarchical_pooling,10,92,101821,0.09537037037037036,0.15000000000000002,True,,,,,
A2_remove_industry_prior,10,93,101822,0.09944444444444439,0.046666666666666606,False,,,,,
A4_remove_hierarchical_pooling,10,93,101822,0.09944444444444439,0.28,True,,,,,
A2_remove_industry_prior,10,94,101823,0.09731481481481485,0.22555555555555556,True,,,,,
A4_remove_hierarchical_pooling,10,94,101823,0.09731481481481485,0.12000000000000002,True,,,,,
A2_remove_industry_prior,10,95,101824,0.13101851851851848,0.10888888888888884,False,,,,,
A4_remove_hierarchical_pooling,10,95,101824,0.13101851851851848,0.35,True,,,,,
A2_remove_industry_prior,10,96,101825,0.21425925925925926,0.23611111111111113,True,,,,,
A4_remove_hierarchical_pooling,10,96,101825,0.21425925925925926,0.33000000000000007,True,,,,,
A2_remove_industry_prior,10,97,101826,0.13240740740740742,0.09444444444444448,False,,,,,
A4_remove_hierarchical_pooling,10,97,101826,0.13240740740740742,0.09999999999999998,False,,,,,
A2_remove_industry_prior,10,98,101827,0.12777777777777782,0.15833333333333333,True,,,,,
A4_remove_hierarchical_pooling,10,98,101827,0.12777777777777782,0.13,True,,,,,
A2_remove_industry_prior,10,99,101828,0.01851851851851854,0.16388888888888892,True,,,,,
A4_remove_hierarchical_pooling,10,99,101828,0.01851851851851854,0.05000000000000003,True,,,,,
A2_remove_industry_prior,10,100,101829,0.09675925925925924,0.06444444444444448,False,,,,,
A4_remove_hierarchical_pooling,10,100,101829,0.09675925925925924,0.25,True,,,,,
A2_remove_industry_prior,10,101,101830,0.09768518518518515,0.09444444444444451,False,,,,,
A4_remove_hierarchical_pooling,10,101,101830,0.09768518518518515,0.17999999999999994,True,,,,,
A2_remove_industry_prior,10,102,101831,0.0471296296296296,0.041111111111111084,False,,,,,
A4_remove_hierarchical_pooling,10,102,101831,0.0471296296296296,0.17999999999999994,True,,,,,
A2_remove_industry_prior,10,103,101832,0.01953703703703702,0.11444444444444449,True,,,,,
A4_remove_hierarchical_pooling,10,103,101832,0.01953703703703702,0.16999999999999998,True,,,,,
A2_remove_industry_prior,10,104,101833,0.08740740740740738,0.11611111111111111,True,,,,,
A4_remove_hierarchical_pooling,10,104,101833,0.08740740740740738,0.2799999999999999,True,,,,,
A2_remove_industry_prior,10,105,101834,0.13018518518518518,0.18111111111111114,True,,,,,
A4_remove_hierarchical_pooling,10,105,101834,0.13018518518518518,0.12000000000000004,False,,,,,
A2_remove_industry_prior,10,106,101835,0.04620370370370373,0.08111111111111119,True,,,,,
A4_remove_hierarchical_pooling,10,106,101835,0.04620370370370373,0.14999999999999997,True,,,,,
A2_remove_industry_prior,10,107,101836,0.07185185185185186,0.13055555555555556,True,,,,,
A4_remove_hierarchical_pooling,10,107,101836,0.07185185185185186,0.05000000000000003,False,,,,,
A2_remove_industry_prior,10,108,101837,0.17324074074074078,0.1894444444444445,True,,,,,
A4_remove_hierarchical_pooling,10,108,101837,0.17324074074074078,0.27,True,,,,,
A2_remove_industry_prior,10,109,101838,0.26722222222222225,0.31388888888888894,True,,,,,
A4_remove_hierarchical_pooling,10,109,101838,0.26722222222222225,0.42000000000000004,True,,,,,
A2_remove_industry_prior,10,110,101839,0.07916666666666669,0.17500000000000002,True,,,,,
A4_remove_hierarchical_pooling,10,110,101839,0.07916666666666669,0.13,True,,,,,
A2_remove_industry_prior,10,111,101840,0.03333333333333335,0.05000000000000002,True,,,,,
A4_remove_hierarchical_pooling,10,111,101840,0.03333333333333335,0.17999999999999994,True,,,,,
A2_remove_industry_prior,10,112,101841,0.06907407407407405,0.08944444444444449,True,,,,,
A4_remove_hierarchical_pooling,10,112,101841,0.06907407407407405,0.16999999999999998,True,,,,,
A2_remove_industry_prior,10,113,101842,0.1036111111111111,0.10222222222222223,False,,,,,
A4_remove_hierarchical_pooling,10,113,101842,0.1036111111111111,0.17999999999999994,True,,,,,
A2_remove_industry_prior,10,114,101843,0.11333333333333329,0.02999999999999995,False,,,,,
A4_remove_hierarchical_pooling,10,114,101843,0.11333333333333329,0.35,True,,,,,
A2_remove_industry_prior,10,115,101844,0.09527777777777777,0.1355555555555556,True,,,,,
A4_remove_hierarchical_pooling,10,115,101844,0.09527777777777777,0.17999999999999994,True,,,,,
A2_remove_industry_prior,10,116,101845,0.1509259259259259,0.08111111111111116,False,,,,,
A4_remove_hierarchical_pooling,10,116,101845,0.1509259259259259,0.35,True,,,,,
A2_remove_industry_prior,10,117,101846,0.14638888888888893,0.18666666666666668,True,,,,,
A4_remove_hierarchical_pooling,10,117,101846,0.14638888888888893,0.22000000000000003,True,,,,,
A2_remove_industry_prior,10,118,101847,0.17361111111111113,0.09999999999999995,False,,,,,
